"","iso2c","year","country","RR_Independence","RR_CurrencyCrisis","RR_InflationCrisis","RR_StockMarketCrash","RR_SovDebtCrisisDom","RR_SovDebtCrisisExt","RR_BankingCrisis","RR_YearlyCrisisTally","LV2012.Fiscal","Keefer2007.Fiscal","Honohan2003.Fiscal","HonohanCrisisOngoing","ongoingLV","polity2"
"271","AT",1839,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-10
"272","AT",1840,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-10
"273","AT",1841,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-10
"274","AT",1842,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-10
"275","AT",1843,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-10
"276","AT",1844,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-10
"277","AT",1845,"Austria","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,-10
"278","AT",1846,"Austria","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,-10
"279","AT",1847,"Austria","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,-10
"280","AT",1848,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"281","AT",1849,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"282","AT",1850,"Austria","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,-6
"283","AT",1851,"Austria","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,-6
"284","AT",1852,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"285","AT",1853,"Austria","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,-6
"286","AT",1854,"Austria","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,-6
"287","AT",1855,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"288","AT",1856,"Austria","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,-6
"289","AT",1857,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"290","AT",1858,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"291","AT",1859,"Austria","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,-6
"292","AT",1860,"Austria","1","1","1","0","0","0","0","2",NA,NA,NA,NA,NA,-6
"293","AT",1861,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"294","AT",1862,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"295","AT",1863,"Austria","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,-4
"296","AT",1864,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"297","AT",1865,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"298","AT",1866,"Austria","1","1","1","0","0","0","0","2",NA,NA,NA,NA,NA,-4
"299","AT",1867,"Austria","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,-4
"300","AT",1868,"Austria","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-4
"301","AT",1869,"Austria","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-4
"302","AT",1870,"Austria","1","0","1","0","0","1","0","2",NA,NA,NA,NA,NA,-4
"303","AT",1871,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"304","AT",1872,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"305","AT",1873,"Austria","1","0","0","0","0","0","1","1",NA,NA,NA,NA,NA,-4
"306","AT",1874,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"307","AT",1875,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"308","AT",1876,"Austria","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,-4
"309","AT",1877,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"310","AT",1878,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"311","AT",1879,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"312","AT",1880,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"313","AT",1881,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"314","AT",1882,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"315","AT",1883,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"316","AT",1884,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"317","AT",1885,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"318","AT",1886,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"319","AT",1887,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"320","AT",1888,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"321","AT",1889,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"322","AT",1890,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"323","AT",1891,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"324","AT",1892,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"325","AT",1893,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"326","AT",1894,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"327","AT",1895,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"328","AT",1896,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"329","AT",1897,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"330","AT",1898,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"331","AT",1899,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"332","AT",1900,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"333","AT",1901,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"334","AT",1902,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"335","AT",1903,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"336","AT",1904,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"337","AT",1905,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"338","AT",1906,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"339","AT",1907,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"340","AT",1908,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"341","AT",1909,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"342","AT",1910,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"343","AT",1911,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"344","AT",1912,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"345","AT",1913,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"346","AT",1914,"Austria","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,-4
"347","AT",1915,"Austria","1","1","0","0","0","1","0","2",NA,NA,NA,NA,NA,-4
"348","AT",1916,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"349","AT",1917,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-4
"350","AT",1918,"Austria","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,0
"351","AT",1919,"Austria","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,4
"352","AT",1920,"Austria","1","1","1","0","0","0","0","2",NA,NA,NA,NA,NA,8
"353","AT",1921,"Austria","1","1","1","0","0","0","0","2",NA,NA,NA,NA,NA,8
"354","AT",1922,"Austria","1","1","1","0","0","0","0","2",NA,NA,NA,NA,NA,8
"355","AT",1923,"Austria","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,8
"356","AT",1924,"Austria","1","0","1","1","0","0","1","3",NA,NA,NA,NA,NA,8
"357","AT",1925,"Austria","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,8
"358","AT",1926,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,8
"359","AT",1927,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,8
"360","AT",1928,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,8
"361","AT",1929,"Austria","1","0","0","1","0","0","1","2",NA,NA,NA,NA,NA,8
"362","AT",1930,"Austria","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,8
"363","AT",1931,"Austria","1","0","0","1","0","0","1","2",NA,NA,NA,NA,NA,8
"364","AT",1932,"Austria","1","0","0","1","0","1","0","2",NA,NA,NA,NA,NA,8
"365","AT",1933,"Austria","1","1","0","1","0","1","0","3",NA,NA,NA,NA,NA,-1
"366","AT",1934,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-9
"367","AT",1935,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-9
"368","AT",1936,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-9
"369","AT",1937,"Austria","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,-9
"370","AT",1938,"Austria","1","0","0","1","0","1","0","2",NA,NA,NA,NA,NA,0
"371","AT",1939,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,0
"372","AT",1940,"Austria","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,0
"373","AT",1941,"Austria","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,0
"374","AT",1942,"Austria","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,0
"375","AT",1943,"Austria","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,0
"376","AT",1944,"Austria","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,0
"377","AT",1945,"Austria","1","1","0","0","1","1","0","3",NA,NA,NA,NA,NA,5
"378","AT",1946,"Austria","1","1","1","1","0","1","0","4",NA,NA,NA,NA,NA,10
"379","AT",1947,"Austria","1","1","1","1","0","1","0","4",NA,NA,NA,NA,NA,10
"380","AT",1948,"Austria","1","1","1","0","0","1","0","3",NA,NA,NA,NA,NA,10
"381","AT",1949,"Austria","1","1","1","1","0","1","0","4",NA,NA,NA,NA,NA,10
"382","AT",1950,"Austria","1","1","0","0","0","1","0","2",NA,NA,NA,NA,NA,10
"383","AT",1951,"Austria","1","0","1","0","0","1","0","2",NA,NA,NA,NA,NA,10
"384","AT",1952,"Austria","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,10
"385","AT",1953,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"386","AT",1954,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"387","AT",1955,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"388","AT",1956,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"389","AT",1957,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"390","AT",1958,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"391","AT",1959,"Austria","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"392","AT",1960,"Austria","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"393","AT",1961,"Austria","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"394","AT",1962,"Austria","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"395","AT",1963,"Austria","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"396","AT",1964,"Austria","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"397","AT",1965,"Austria","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"398","AT",1966,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"399","AT",1967,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"400","AT",1968,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"401","AT",1969,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"402","AT",1970,"Austria","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"403","AT",1971,"Austria","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"404","AT",1972,"Austria","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"405","AT",1973,"Austria","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"406","AT",1974,"Austria","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"407","AT",1975,"Austria","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"408","AT",1976,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"409","AT",1977,"Austria","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"410","AT",1978,"Austria","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"411","AT",1979,"Austria","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"412","AT",1980,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"413","AT",1981,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"414","AT",1982,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"415","AT",1983,"Austria","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"416","AT",1984,"Austria","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"417","AT",1985,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"418","AT",1986,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"419","AT",1987,"Austria","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"420","AT",1988,"Austria","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"421","AT",1989,"Austria","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"422","AT",1990,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"423","AT",1991,"Austria","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"424","AT",1992,"Austria","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"425","AT",1993,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"426","AT",1994,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"427","AT",1995,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"428","AT",1996,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"429","AT",1997,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"430","AT",1998,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"431","AT",1999,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"432","AT",2000,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"433","AT",2001,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"434","AT",2002,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"435","AT",2003,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"436","AT",2004,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"437","AT",2005,"Austria","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,10
"438","AT",2006,"Austria","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"439","AT",2007,"Austria","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"440","AT",2008,"Austria","1","0","0","1","0","0","1","2",4.9,NA,NA,0,1,10
"441","AT",2009,"Austria","1","0","0","0","0","0","1","1",NA,NA,NA,NA,NA,10
"442","AT",2010,"Austria","1","0","0","0","0","0","1","1",NA,NA,NA,NA,NA,10
"443","AU",1901,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"444","AU",1902,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"445","AU",1903,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"446","AU",1904,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"447","AU",1905,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"448","AU",1906,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"449","AU",1907,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"450","AU",1908,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"451","AU",1909,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"452","AU",1910,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"453","AU",1911,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"454","AU",1912,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"455","AU",1913,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"456","AU",1914,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"457","AU",1915,"Australia","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"458","AU",1916,"Australia","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"459","AU",1917,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"460","AU",1918,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"461","AU",1919,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"462","AU",1920,"Australia","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,10
"463","AU",1921,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"464","AU",1922,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"465","AU",1923,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"466","AU",1924,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"467","AU",1925,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"468","AU",1926,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"469","AU",1927,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"470","AU",1928,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"471","AU",1929,"Australia","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"472","AU",1930,"Australia","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"473","AU",1931,"Australia","1","1","0","0","0","0","1","2",NA,NA,NA,NA,NA,10
"474","AU",1932,"Australia","1","1","0","0","0","0","1","2",NA,NA,NA,NA,NA,10
"475","AU",1933,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"476","AU",1934,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"477","AU",1935,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"478","AU",1936,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"479","AU",1937,"Australia","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"480","AU",1938,"Australia","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"481","AU",1939,"Australia","1","1","0","1","0","0","0","2",NA,NA,NA,NA,NA,10
"482","AU",1940,"Australia","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"483","AU",1941,"Australia","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"484","AU",1942,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"485","AU",1943,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"486","AU",1944,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"487","AU",1945,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"488","AU",1946,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"489","AU",1947,"Australia","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,10
"490","AU",1948,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"491","AU",1949,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"492","AU",1950,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"493","AU",1951,"Australia","1","0","1","1","0","0","0","2",NA,NA,NA,NA,NA,10
"494","AU",1952,"Australia","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"495","AU",1953,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"496","AU",1954,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"497","AU",1955,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"498","AU",1956,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"499","AU",1957,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"500","AU",1958,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"501","AU",1959,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"502","AU",1960,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"503","AU",1961,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"504","AU",1962,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"505","AU",1963,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"506","AU",1964,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"507","AU",1965,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"508","AU",1966,"Australia","1","1","1","0","0","0","0","2",NA,NA,NA,NA,NA,10
"509","AU",1967,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"510","AU",1968,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"511","AU",1969,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"512","AU",1970,"Australia","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"513","AU",1971,"Australia","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"514","AU",1972,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"515","AU",1973,"Australia","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"516","AU",1974,"Australia","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"517","AU",1975,"Australia","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,10
"518","AU",1976,"Australia","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,10
"519","AU",1977,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"520","AU",1978,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"521","AU",1979,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"522","AU",1980,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"523","AU",1981,"Australia","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"524","AU",1982,"Australia","1","1","0","1","0","0","0","2",NA,NA,NA,NA,NA,10
"525","AU",1983,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"526","AU",1984,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"527","AU",1985,"Australia","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,10
"528","AU",1986,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"529","AU",1987,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"530","AU",1988,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"531","AU",1989,"Australia","1","0","0","0","0","0","1","1",NA,1.9,1.9,0,NA,10
"532","AU",1990,"Australia","1","0","0","1","0","0","1","2",NA,NA,NA,NA,NA,10
"533","AU",1991,"Australia","1","0","0","0","0","0","1","1",NA,NA,NA,NA,NA,10
"534","AU",1992,"Australia","1","0","0","0","0","0","1","1",NA,NA,NA,NA,NA,10
"535","AU",1993,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"536","AU",1994,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"537","AU",1995,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"538","AU",1996,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"539","AU",1997,"Australia","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,10
"540","AU",1998,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"541","AU",1999,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"542","AU",2000,"Australia","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,10
"543","AU",2001,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"544","AU",2002,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"545","AU",2003,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"546","AU",2004,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"547","AU",2005,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"548","AU",2006,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"549","AU",2007,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"550","AU",2008,"Australia","1","1","0","1","0","0","0","2",NA,NA,NA,NA,NA,10
"551","AU",2009,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"552","AU",2010,"Australia","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"553","BE",1800,"Belgium","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA
"554","BE",1801,"Belgium","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,NA
"555","BE",1802,"Belgium","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,NA
"556","BE",1803,"Belgium","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA
"557","BE",1804,"Belgium","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA
"558","BE",1805,"Belgium","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,NA
"559","BE",1806,"Belgium","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA
"560","BE",1807,"Belgium","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA
"561","BE",1808,"Belgium","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA
"562","BE",1809,"Belgium","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA
