"iso2c","country","year","RR_Independence","RR_CurrencyCrisis","RR_InflationCrisis","RR_StockMarketCrash","RR_SovDebtCrisisDom","RR_SovDebtCrisisExt","RR_BankingCrisis","RR_YearlyCrisisTally"
"TR","Turkey",1942,"1","0","1","0","0","1","0","2"
"TR","Turkey",1943,"1","0","0","0","0","1","0","1"
"TR","Turkey",1944,"1","0","0","0","0","0","0","0"
"TR","Turkey",1945,"1","0","0","0","0","0","0","0"
"TR","Turkey",1946,"1","1","0","0","0","0","0","1"
"TR","Turkey",1947,"1","0","0","0","0","0","0","0"
"TR","Turkey",1948,"1","0","0","0","0","0","0","0"
"TR","Turkey",1949,"1","0","0","0","0","0","0","0"
"TR","Turkey",1950,"1","0","0","0","0","0","0","0"
"TR","Turkey",1951,"1","0","0","0","0","0","0","0"
"TR","Turkey",1952,"1","0","0","0","0","0","0","0"
"TR","Turkey",1953,"1","0","0","0","0","0","0","0"
"TR","Turkey",1954,"1","0","0","0","0","0","0","0"
"TR","Turkey",1955,"1","0","0","0","0","0","0","0"
"TR","Turkey",1956,"1","0","0","0","0","0","0","0"
"TR","Turkey",1957,"1","1","0","0","0","0","0","1"
"TR","Turkey",1958,"1","0","1","0","0","0","0","1"
"TR","Turkey",1959,"1","1","1","0","0","1","0","3"
"TR","Turkey",1960,"1","0","0","0","0","0","0","0"
"TR","Turkey",1961,"1","0","0","0","0","0","0","0"
"TR","Turkey",1962,"1","0","0","0","0","0","0","0"
"TR","Turkey",1963,"1","0","0","0","0","0","0","0"
"TR","Turkey",1964,"1","0","0","0","0","0","0","0"
"TR","Turkey",1965,"1","0","0","0","0","1","0","1"
"TR","Turkey",1966,"1","0","0","0","0","0","0","0"
"TR","Turkey",1967,"1","0","0","0","0","0","0","0"
"TR","Turkey",1968,"1","0","0","0","0","0","0","0"
"TR","Turkey",1969,"1","0","0","0","0","0","0","0"
"TR","Turkey",1970,"1","0","0","0","0","0","0","0"
"TR","Turkey",1971,"1","1","0","0","0","0","0","1"
"TR","Turkey",1972,"1","0","0","0","0","0","0","0"
"TR","Turkey",1973,"1","0","0","0","0","0","0","0"
"TR","Turkey",1974,"1","0","0","0","0","0","0","0"
"TR","Turkey",1975,"1","0","0","0","0","0","0","0"
"TR","Turkey",1976,"1","0","0","0","0","0","0","0"
"TR","Turkey",1977,"1","1","1","0","0","0","0","2"
"TR","Turkey",1978,"1","1","1","0","0","1","0","3"
"TR","Turkey",1979,"1","1","1","0","0","1","0","3"
"TR","Turkey",1980,"1","1","1","0","0","0","0","2"
"TR","Turkey",1981,"1","1","1","0","0","0","0","2"
"TR","Turkey",1982,"1","1","1","0","0","1","1","4"
"TR","Turkey",1983,"1","1","1","0","0","0","1","3"
"TR","Turkey",1984,"1","1","1","0","0","0","1","3"
"TR","Turkey",1985,"1","1","1","0","0","0","1","3"
"TR","Turkey",1986,"1","1","1","0","0","0","0","2"
"TR","Turkey",1987,"1","1","1","0","0","0","0","2"
"TR","Turkey",1988,"1","1","1","1","0","0","0","3"
"TR","Turkey",1989,"1","1","1","0","0","0","0","2"
"TR","Turkey",1990,"1","1","1","1","0","0","0","3"
"TR","Turkey",1991,"1","1","1","1","0","0","1","4"
"TR","Turkey",1992,"1","1","1","1","0","0","0","3"
"TR","Turkey",1993,"1","1","1","0","0","0","0","2"
"TR","Turkey",1994,"1","1","1","1","0","0","1","4"
"TR","Turkey",1995,"1","1","1","1","0","0","0","3"
"TR","Turkey",1996,"1","1","1","0","0","0","0","2"
"TR","Turkey",1997,"1","1","1","0","0","0","0","2"
"TR","Turkey",1998,"1","1","1","1","0","0","0","3"
"TR","Turkey",1999,"1","1","1","0","0","0","0","2"
"TR","Turkey",2000,"1","1","1","1","0","0","1","4"
"TR","Turkey",2001,"1","1","1","1","1","1","0","5"
"TR","Turkey",2002,"1","0","1","1","0","0","0","2"
"TR","Turkey",2003,"1","0","1","0","0","0","0","1"
"TR","Turkey",2004,"1","0","0","0","0","0","0","0"
"TR","Turkey",2005,"1","0","0","0","0","0","0","0"
"TR","Turkey",2006,"1","0","0","0","0","0","0","0"
"TR","Turkey",2007,"1","0","0","0","0","0","0","0"
"TR","Turkey",2008,"1","1","0","1","0","0","0","2"
"TR","Turkey",2009,"1","0","0","0","0","0","0","0"
"TR","Turkey",2010,"1","0","0","0","0","0","0","0"
"TW","Taiwan, Province Of China",1801,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1802,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1803,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1804,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1805,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1806,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1807,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1808,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1809,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1810,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1811,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1812,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1813,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1814,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1815,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1816,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1817,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1818,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1819,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1820,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1821,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1822,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1823,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1824,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1825,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1826,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1827,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1828,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1829,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1830,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1831,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1832,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1833,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1834,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1835,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1836,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1837,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1838,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1839,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1840,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1841,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1842,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1843,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1844,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1845,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1846,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1847,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1848,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1849,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1850,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1851,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1852,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1853,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1854,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1855,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1856,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1857,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1858,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1859,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1860,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1861,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1862,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1863,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1864,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1865,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1866,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1867,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1868,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1869,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1870,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1871,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1872,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1873,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1874,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1875,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1876,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1877,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1878,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1879,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1880,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1881,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1882,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1883,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1884,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1885,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1886,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1887,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1888,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1889,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1890,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1891,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1892,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1893,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1894,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1895,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1896,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1897,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1898,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1899,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1900,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1901,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1902,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1903,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1904,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1905,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1906,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1907,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1908,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1909,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1910,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1911,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1912,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1913,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1914,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1915,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1916,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1917,"0","0","1",NA,"0","0","0","1"
"TW","Taiwan, Province Of China",1918,"0","0","1",NA,"0","0","0","1"
"TW","Taiwan, Province Of China",1919,"0","0","1",NA,"0","0","0","1"
"TW","Taiwan, Province Of China",1920,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1921,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1922,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1923,"0","0","0",NA,"0","0","1","1"
"TW","Taiwan, Province Of China",1924,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1925,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1926,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1927,"0","0","0",NA,"0","0","1","1"
"TW","Taiwan, Province Of China",1928,"0","0","0",NA,"0","0","1","1"
"TW","Taiwan, Province Of China",1929,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1930,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1931,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1932,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1933,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1934,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1935,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1936,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1937,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1938,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1939,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1940,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1941,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1942,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1943,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1944,"0","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1945,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1946,"1","1","0",NA,"0","0","0","1"
"TW","Taiwan, Province Of China",1947,"1","1","0",NA,"0","0","0","1"
"TW","Taiwan, Province Of China",1948,"1","1","0",NA,"0","0","0","1"
"TW","Taiwan, Province Of China",1949,"1","2","0",NA,"0","0","0","2"
"TW","Taiwan, Province Of China",1950,"1","1","0",NA,"0","0","0","1"
"TW","Taiwan, Province Of China",1951,"1","1","0",NA,"0","0","0","1"
"TW","Taiwan, Province Of China",1952,"1","1","0",NA,"0","0","0","1"
"TW","Taiwan, Province Of China",1953,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1954,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1955,"1","1","0",NA,"0","0","0","1"
"TW","Taiwan, Province Of China",1956,"1","1","0",NA,"0","0","0","1"
"TW","Taiwan, Province Of China",1957,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1958,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1959,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1960,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1961,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1962,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1963,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1964,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1965,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1966,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1967,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1968,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1969,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1970,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1971,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1972,"1","1","0",NA,"0","0","0","1"
"TW","Taiwan, Province Of China",1973,"1","0","1",NA,"0","0","0","1"
"TW","Taiwan, Province Of China",1974,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1975,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1976,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1977,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1978,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1979,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1980,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1981,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1982,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1983,"1","0","0",NA,"0","0","1","1"
"TW","Taiwan, Province Of China",1984,"1","0","0",NA,"0","0","1","1"
"TW","Taiwan, Province Of China",1985,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1986,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1987,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1988,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1989,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1990,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1991,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1992,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1993,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1994,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1995,"1","0","0",NA,"0","0","1","1"
"TW","Taiwan, Province Of China",1996,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",1997,"1","0","0",NA,"0","0","1","1"
"TW","Taiwan, Province Of China",1998,"1","1","0",NA,"0","0","0","1"
"TW","Taiwan, Province Of China",1999,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",2000,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",2001,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",2002,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",2003,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",2004,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",2005,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",2006,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",2007,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",2008,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",2009,"1","0","0",NA,"0","0","0","0"
"TW","Taiwan, Province Of China",2010,"1","0","0",NA,"0","0","0","0"
"US","United States",1801,"1","0","0","0","0","0","0","0"
"US","United States",1802,"1","0","0","0","0","0","0","0"
"US","United States",1803,"1","0","0","0","0","0","0","0"
"US","United States",1804,"1","0","0","0","0","0","0","0"
"US","United States",1805,"1","0","0","0","0","0","0","0"
"US","United States",1806,"1","0","0","0","0","0","0","0"
"US","United States",1807,"1","0","0","0","0","0","0","0"
"US","United States",1808,"1","0","0","0","0","0","0","0"
"US","United States",1809,"1","0","0","0","0","0","0","0"
"US","United States",1810,"1","0","0","0","0","0","0","0"
"US","United States",1811,"1","0","0","0","0","0","0","0"
"US","United States",1812,"1","0","0","0","0","0","0","0"
"US","United States",1813,"1","0","1","0","0","0","0","1"
"US","United States",1814,"1","1","0","0","0","0","0","1"
"US","United States",1815,"1","0","0","0","0","0","0","0"
"US","United States",1816,"1","0","0","0","0","0","0","0"
"US","United States",1817,"1","0","0","0","0","0","0","0"
"US","United States",1818,"1","0","0","0","0","0","1","1"
"US","United States",1819,"1","0","0","0","0","0","1","1"
"US","United States",1820,"1","0","0","0","0","0","0","0"
"US","United States",1821,"1","0","0","0","0","0","0","0"
"US","United States",1822,"1","0","0","0","0","0","0","0"
"US","United States",1823,"1","0","0","0","0","0","0","0"
"US","United States",1824,"1","0","0","0","0","0","0","0"
"US","United States",1825,"1","0","0","0","0","0","1","1"
"US","United States",1826,"1","0","0","0","0","0","0","0"
"US","United States",1827,"1","0","0","0","0","0","0","0"
"US","United States",1828,"1","0","0","0","0","0","0","0"
"US","United States",1829,"1","0","0","0","0","0","0","0"
"US","United States",1830,"1","0","0","0","0","0","0","0"
"US","United States",1831,"1","0","0","0","0","0","0","0"
"US","United States",1832,"1","0","0","0","0","0","0","0"
"US","United States",1833,"1","0","0","0","0","0","0","0"
"US","United States",1834,"1","0","0","0","0","0","0","0"
"US","United States",1835,"1","0","0","0","0","0","0","0"
"US","United States",1836,"1","0","0","0","0","0","1","1"
"US","United States",1837,"1","0","0","0","0","0","1","1"
"US","United States",1838,"1","0","0","0","0","0","1","1"
"US","United States",1839,"1","0","0","0","0","0","1","1"
"US","United States",1840,"1","0","0","0","0","0","0","0"
"US","United States",1841,"1","0","0","0","1","0","0","1"
"US","United States",1842,"1","0","0","0","1","0","0","1"
"US","United States",1843,"1","0","0","0","1","0","0","1"
"US","United States",1844,"1","0","0","0","1","0","0","1"
"US","United States",1845,"1","0","0","0","1","0","0","1"
"US","United States",1846,"1","0","0","0","1","0","0","1"
"US","United States",1847,"1","0","0","0","1","0","0","1"
"US","United States",1848,"1","0","0","0","1","0","0","1"
"US","United States",1849,"1","0","0","0","0","0","0","0"
"US","United States",1850,"1","0","0","0","0","0","0","0"
"US","United States",1851,"1","0","0","0","0","0","0","0"
"US","United States",1852,"1","0","0","0","0","0","0","0"
"US","United States",1853,"1","0","0","0","0","0","0","0"
"US","United States",1854,"1","0","0","0","0","0","0","0"
"US","United States",1855,"1","0","0","0","0","0","0","0"
"US","United States",1856,"1","0","0","0","0","0","0","0"
"US","United States",1857,"1","0","0","0","0","0","1","1"
"US","United States",1858,"1","0","0","0","0","0","0","0"
"US","United States",1859,"1","0","0","0","0","0","0","0"
"US","United States",1860,"1","0","0","0","0","0","0","0"
"US","United States",1861,"1","0","0","0","0","0","0","0"
"US","United States",1862,"1","1","0","0","0","0","0","1"
"US","United States",1863,"1","0","1","0","0","0","0","1"
"US","United States",1864,"1","0","1","1","0","0","0","2"
"US","United States",1865,"1","0","0","1","0","0","0","1"
"US","United States",1866,"1","0","0","0","0","0","0","0"
"US","United States",1867,"1","0","0","0","0","0","0","0"
"US","United States",1868,"1","0","0","0","0","0","0","0"
"US","United States",1869,"1","0","0","0","0","0","0","0"
"US","United States",1870,"1","0","0","0","0","0","0","0"
"US","United States",1871,"1","0","0","0","0","0","0","0"
"US","United States",1872,"1","0","0","0","0","0","0","0"
"US","United States",1873,"1","0","0","0","1","0","1","2"
"US","United States",1874,"1","0","0","0","1","0","0","1"
"US","United States",1875,"1","0","0","1","1","0","0","2"
"US","United States",1876,"1","1","0","1","1","0","0","3"
"US","United States",1877,"1","0","0","0","1","0","0","1"
"US","United States",1878,"1","0","0","0","1","0","0","1"
"US","United States",1879,"1","0","0","0","1","0","0","1"
"US","United States",1880,"1","0","0","0","1","0","0","1"
"US","United States",1881,"1","0","0","0","1","0","0","1"
"US","United States",1882,"1","0","0","0","1","0","0","1"
"US","United States",1883,"1","0","0","1","1","0","0","2"
"US","United States",1884,"1","0","0","1","0","0","1","2"
"US","United States",1885,"1","0","0","1","0","0","0","1"
"US","United States",1886,"1","1","0","0","0","0","0","1"
"US","United States",1887,"1","0","0","0","0","0","0","0"
"US","United States",1888,"1","0","0","1","0","0","0","1"
"US","United States",1889,"1","0","0","0","0","0","0","0"
"US","United States",1890,"1","0","0","0","0","0","1","1"
"US","United States",1891,"1","1","0","0","0","0","0","1"
"US","United States",1892,"1","1","0","0","0","0","0","1"
"US","United States",1893,"1","1","0","1","0","0","1","3"
"US","United States",1894,"1","1","0","1","0","0","0","2"
"US","United States",1895,"1","0","0","0","0","0","0","0"
"US","United States",1896,"1","0","0","0","0","0","0","0"
"US","United States",1897,"1","1","0","0","0","0","0","1"
"US","United States",1898,"1","0","0","0","0","0","0","0"
"US","United States",1899,"1","0","0","0","0","0","0","0"
"US","United States",1900,"1","0","0","0","0","0","0","0"
"US","United States",1901,"1","0","0","0","0","0","0","0"
"US","United States",1902,"1","1","0","0","0","0","0","1"
"US","United States",1903,"1","0","0","1","0","0","0","1"
"US","United States",1904,"1","0","0","1","0","0","0","1"
"US","United States",1905,"1","0","0","0","0","0","0","0"
"US","United States",1906,"1","0","0","1","0","0","0","1"
"US","United States",1907,"1","0","0","1","0","0","1","2"
"US","United States",1908,"1","1","0","1","0","0","0","2"
"US","United States",1909,"1","0","0","0","0","0","0","0"
"US","United States",1910,"1","0","0","1","0","0","0","1"
"US","United States",1911,"1","0","0","1","0","0","0","1"
"US","United States",1912,"1","0","0","0","0","0","0","0"
"US","United States",1913,"1","0","0","1","0","0","0","1"
"US","United States",1914,"1","1","0","1","0","0","1","3"
"US","United States",1915,"1","1","0","0","0","0","0","1"
"US","United States",1916,"1","0","0","1","0","0","0","1"
"US","United States",1917,"1","0","0","1","0","0","0","1"
"US","United States",1918,"1","0","0","1","0","0","0","1"
"US","United States",1919,"1","0","0","1","0","0","0","1"
"US","United States",1920,"1","1","0","1","0","0","0","2"
"US","United States",1921,"1","2","0","1","0","0","0","3"
"US","United States",1922,"1","0","0","0","0","0","0","0"
"US","United States",1923,"1","0","0","0","0","0","0","0"
"US","United States",1924,"1","0","0","0","0","0","0","0"
"US","United States",1925,"1","0","0","0","0","0","0","0"
"US","United States",1926,"1","1","0","0","0","0","0","1"
"US","United States",1927,"1","1","0","0","0","0","0","1"
"US","United States",1928,"1","0","0","0","0","0","0","0"
"US","United States",1929,"1","1","0","1","0","0","1","3"
"US","United States",1930,"1","1","0","1","0","0","1","3"
"US","United States",1931,"1","1","0","1","0","0","1","3"
"US","United States",1932,"1","0","0","1","0","0","1","2"
"US","United States",1933,"1","1","0","0","1","0","1","3"
"US","United States",1934,"1","0","0","0","0","0","0","0"
